Date,Receipt number,Receipt type,Gross sales,Discounts,Net sales,Total collected,Payment type,Description,Customer name,Status
8/27/25 11:59 PM,1-116953,Sale,33068.28326696996,0,33068.28326696996,33068.28326696996,Cash,1 x KKK - Cuka Masak 600 ml SB,NA,Closed
8/27/25 11:56 PM,1-116952,Sale,63761.0251060687,0,63761.0251060687,63761.0251060687,Cash,"1 x Kailan Hidroponik pack ± 250 g, 1 x Baby Roman Hidroponik +/- 250 g, 1 x Janten pack ± 250g",Customer_130,Closed
8/27/25 11:55 PM,1-116951,Sale,144319.2036253051,0,144319.2036253051,144319.2036253051,Cash,0.190 x Fillet Salmon Trout Norwegian,NA,Closed
8/27/25 11:54 PM,1-116950,Sale,187848.337137606,0,187848.337137606,187848.337137606,Cash,"1 x Tongkol Siap Saji 250 g, 1 x Pagoda Organik, 1 x Cuciwis Organik pack ± 250 g, 1 x Baby Kailan Organik pack ± 250 g, 1 x Roman Organik pack ± 250 g, 1 x Pocai Baby Organik 250g, 0.410 x Lettuce Organik pack",NA,Closed
8/27/25 11:53 PM,1-116949,Sale,213936.43335001543,0,213936.43335001543,213936.43335001543,Transfer,"1.700 x Premium Big Celery, 2 x Kale Organik pack ± 100 g, 1.580 x Timun Besar pack",Customer_407,Closed
8/27/25 11:52 PM,1-116948,Sale,684465.3521591797,0,684465.3521591797,684465.3521591797,Transfer,"3.290 x Ayam Kampung Frozen, 0.800 x Anggur Crimson",Customer_328,Closed
8/27/25 11:33 PM,1-116947,Sale,3554.6859558671713,0,3554.6859558671713,3554.6859558671713,Cash,1 x VIT Botol 550 ml,NA,Closed
8/27/25 11:32 PM,1-116946,Sale,390005.25722983293,0,390005.25722983293,390005.25722983293,Transfer,"1.580 x Apel Envy Premium Jumbo USA, 1.080 x Apel Envy",Customer_75,Closed
8/27/25 11:23 PM,1-116945,Sale,254247.95447487384,254247.95447487384,0,0,Cash,"1 x Box - Coklat 2, 1 x Anggur Muscat pack, 0.440 x Jeruk Wogan Premium, 0.460 x Apel Royal Gala NZ, 0.550 x Pear Century DIF",Customer_408,Closed
8/27/25 11:15 PM,1-116944,Sale,765432.2674394585,0,765432.2674394585,765432.2674394585,Transfer,"3 x Anggur Black Autumn Peacock box, 1.060 x Jeruk Honey Murcot Premium JUMBO, 1.010 x Jeruk Honey Murcot Seedless AUS, 2 x Sugar Plum Box",Customer_90,Closed
8/27/25 11:13 PM,1-116943,Sale,655910.3863473004,0,655910.3863473004,655910.3863473004,Transfer,"1.700 x Melon Sweet Hamigua Premium Hidroponik, 1.210 x Melon Cantalope HP, 1.520 x Melon Ithanon Hidroponik, 1 x Hampers",Customer_408,Closed
8/27/25 11:09 PM,1-116942,Sale,592597.0871991012,10774.492494529113,581822.5947045721,581822.5947045721,Transfer,"1 x ""Ayam Kampung ± 1,2 kg"", 2 x Udang Laut box size M ± 500 g, 2 x Naibai Hidroponik, 2 x Sawi Sendok Hidroponik pack ± 250 g",Customer_279,Closed
8/27/25 10:42 PM,1-116941,Sale,49271.59913931973,5912.591896718368,43359.007242601365,43359.007242601365,Cash,1 x Telur Healthy Egg,NA,Closed
8/27/25 10:41 PM,1-116940,Sale,531620.5194688868,25121.581703075208,506498.93776581157,506498.93776581157,Cash,"3 x Telurku Ayam Kampung Merah (6 butir), 1 x Jagung Manis pack isi 2, 1 x Kunci pack ± 50 g, 0.220 x Labu Siam, 2 x Bayam pack, 1 x Lulur Dalam Sapi Lokal ± 250 g, 1 x Udang Vaname ± 250 g, 1 x Anggur Muscat Box WMR",NA,Closed
8/27/25 10:38 PM,1-116939,Sale,66477.38288843539,0,66477.38288843539,66477.38288843539,Cash,2.430 x Jeruk Baby,NA,Closed
8/27/25 10:34 PM,1-116938,Sale,499378.46601647325,0,499378.46601647325,499378.46601647325,Transfer,"1 x Kelengkeng Gold 500g, 0.840 x Kiwi Gold Zespri, 1 x Elle & Vire - Cooking Cream 200 ml, 1 x Aroma - Back Bacon 250 g",Customer_217,Closed
8/27/25 10:29 PM,1-116937,Sale,49616.98125419207,0,49616.98125419207,49616.98125419207,Cash,"1 x Sayur Asin 250 g, 1 x Timun Baby pack ± 500 g",NA,Closed
8/27/25 10:25 PM,1-116936,Sale,16907.169398618862,0,16907.169398618862,16907.169398618862,Cash,2 x Kangkung Organik pack ± 250g,NA,Closed
8/27/25 10:22 PM,1-116935,Sale,707239.040028071,84868.68480336852,622370.3552247025,622370.3552247025,Cash,15 x Telur Healthy Egg,Customer_50,Closed
8/27/25 10:18 PM,1-116934,Sale,1779992.8871278139,0,1779992.8871278139,1779992.8871278139,QRIS,"1 x Kale Organik pack ± 100 g, 1.490 x Jeruk Navel Vitor AUS, 8.750 x Apel Granny Smith JUMBO, 6.240 x Apel Granny Smith JUMBO",NA,Closed
8/27/25 10:10 PM,1-116933,Sale,265518.39381945785,0,265518.39381945785,265518.39381945785,Transfer,"1.140 x Jeruk Navel AUS Gold, 3 x Yakult Light, 1 x Ongkos Kirim",Customer_6,Closed
8/27/25 9:57 PM,1-116932,Sale,312584.5190156251,48266.727200942114,264317.791814683,264317.791814683,QRIS,"2 x Anggur Muscat Box WMR, 2 x Nanas Madu, 1 x Sawi Sendok pack ± 500g, 1 x Tauge pack ± 250 g",Customer_363,Closed
8/27/25 9:55 PM,1-116931,Sale,172979.97738956474,0,172979.97738956474,172979.97738956474,Cash,"2 x Jamur Shitake Fresh pack 200 g, 1 x Pocai pack 500g",NA,Closed
8/27/25 9:24 PM,1-116930,Sale,591266.8728523888,0,591266.8728523888,591266.8728523888,COD,"0.610 x Fillet Salmon Trout Norwegian, 0.340 x Kubis Ungu Organik pack satuan, 1 x Tomat Ceri box ± 250 g",Customer_409,Closed
8/27/25 8:44 PM,1-116929,Sale,46113.14906311454,0,46113.14906311454,46113.14906311454,Cash,"0.110 x Kubis Ungu Organik pack satuan, 1 x Kale Organik pack ± 100 g, 1 x TTS - Amoy Taosi Kaleng SB",NA,Closed
8/27/25 8:40 PM,1-116928,Sale,139244.8129504919,0,139244.8129504919,139244.8129504919,Cash,"1 x Apel Envy Bag, 1 x Baby Kailan Organik pack ± 250 g",NA,Closed
8/27/25 8:18 PM,1-116927,Sale,586768.6941258144,0,586768.6941258144,586768.6941258144,QRIS,"1 x Roman Organik pack ± 250 g, 1 x CP - Fillet Paha 1.000, 1 x Basil Leaves pack ± 50 g, 1 x Jujube, 2 x Kelapa Muda Lokal satuan, 1 x Kale Organik pack ± 100 g, 3.020 x Jeruk Siam Madu",NA,Closed
8/27/25 7:57 PM,1-116926,Sale,214050.7040976081,0,214050.7040976081,214050.7040976081,Cash,"0.350 x Daging Ikan Tenggiri Ekspor slice, 0.250 x Fillet Kakap Putih Laut Ekspor",NA,Closed
8/27/25 7:47 PM,1-116925,Sale,48132.072302745655,0,48132.072302745655,48132.072302745655,Debit BCA,"1 x Tahu, 1 x Timun Baby pack ± 500 g",NA,Closed
8/27/25 7:20 PM,1-116924,Sale,141059.6734934952,0,141059.6734934952,141059.6734934952,Cash,1 x Apel Envy Bag,NA,Closed
8/27/25 7:09 PM,1-116923,Sale,12179.921896196902,0,12179.921896196902,12179.921896196902,Cash,1 x Pepaya Potong box ± 300 g,NA,Closed
8/27/25 6:53 PM,1-116922,Sale,38930.8584057726,0,38930.8584057726,38930.8584057726,Cash,1 x Yun Yi - Prima Tahu Putih (isi 4),NA,Closed
8/27/25 6:53 PM,1-116921,Sale,325284.80233973823,0,325284.80233973823,325284.80233973823,Transfer,3 x Jeruk Wogan Yuji Bag,Customer_15,Closed
8/27/25 6:38 PM,1-116920,Sale,4712.355869356543,0,4712.355869356543,4712.355869356543,QRIS,1 x VIT Botol 550 ml,NA,Closed
8/27/25 6:11 PM,1-116919,Sale,64546.81004654383,0,64546.81004654383,64546.81004654383,QRIS,1.570 x Sunpride - Pisang Cavendis ½,NA,Closed
8/27/25 6:10 PM,1-116918,Sale,38377.937853801996,0,38377.937853801996,38377.937853801996,Cash,"1 x Baby Sawi Sendok Organik pack ± 250g, 0.430 x Oyong/Gambas",NA,Closed
8/27/25 5:39 AM,1-116917,Sale,266163.61213940196,0,266163.61213940196,266163.61213940196,Transfer,"0.660 x Zukini Organik, 1.060 x Jeruk Honey Murcot Seedless AUS, 0.990 x Jeruk Wogan Premium",Customer_26,Closed
8/27/25 5:31 AM,1-116916,Sale,62757.60491730645,0,62757.60491730645,62757.60491730645,QRIS,"1 x Wortel Baby pack ± 500g, 1 x Basil Leaves pack ± 50 g, 1 x Baby Sawi Sendok Organik pack ± 250g, 1 x Kucai pack ± 100 g, 0.640 x Buah Naga",NA,Closed
8/27/25 5:07 AM,1-116915,Sale,50803.279561921954,0,50803.279561921954,50803.279561921954,Transfer,"1 x San Remo - Elbows 250 g, 1 x Tepung Terigu Segitiga Biru",Customer_208,Closed
8/27/25 4:59 AM,1-116914,Sale,99399.66237754561,4587.67672511749,94811.98565242812,94811.98565242812,QRIS,"1 x Melon Sweet Hami Potong, 1 x Selada Keriting pack ± 250g, 1 x Roman Hidroponik pack ± 250 g, 0.400 x Lettuce Organik pack",NA,Closed
8/27/25 4:58 AM,1-116913,Sale,68670.75788662769,0,68670.75788662769,68670.75788662769,Cash,"1 x Baby Roman Hidroponik +/- 250 g, 0.220 x Selada Keriting Hidroponik pack",NA,Closed
8/27/25 4:51 AM,1-116912,Sale,22750.720642041415,0,22750.720642041415,22750.720642041415,QRIS,2 x Jahe Emprit pack ± 100 g,NA,Closed
8/27/25 4:45 AM,1-116911,Sale,37172.62596823275,0,37172.62596823275,37172.62596823275,Cash,5 x Sawi Hijau pack,NA,Closed
8/27/25 4:42 AM,1-116910,Sale,138810.21015811712,0,138810.21015811712,138810.21015811712,Cash,1 x Udang Laut box size M ± 500 g,NA,Closed
8/27/25 4:15 AM,1-116909,Sale,42360.90915463865,0,42360.90915463865,42360.90915463865,QRIS,4 x Jamur Enoki,NA,Closed
8/27/25 4:12 AM,1-116908,Sale,6887.771465932019,0,6887.771465932019,6887.771465932019,Cash,1 x Jamur Enoki,NA,Closed
8/27/25 4:08 AM,1-116907,Sale,344984.1260716785,31577.49437727034,313406.63169440813,313406.63169440813,QRIS,"4 x Luvmi Konjac STRAWBERRY Fruit Jelly 200g SB, 2 x Luvmi Konjac MANGO Fruit Jelly 200g SB, 1 x Baby Sawi Sendok Organik pack ± 250g, 0.460 x Ikan Ekor Kuning, 1 x TTS - Amoy Taosi Kaleng SB, 1 x Tomat Besar pack ± 250 g, 1 x EDO - Fish Cake 250 g, 0.430 x Kepala Ikan Salmon",NA,Closed
8/27/25 4:04 AM,1-116906,Sale,240439.87566416617,0,240439.87566416617,240439.87566416617,Debit BCA,1.330 x Apel Envy,NA,Closed
8/27/25 4:03 AM,1-116905,Sale,15336.324486648664,0,15336.324486648664,15336.324486648664,Cash,1 x Gula Batu cap tawon 250 gram,NA,Closed
8/27/25 3:17 AM,1-116904,Sale,120136.62393993116,0,120136.62393993116,120136.62393993116,Cash,0.990 x Lemon Australia,NA,Closed
8/27/25 3:16 AM,1-116903,Sale,239935.13410574058,0,239935.13410574058,239935.13410574058,Cash,"1.470 x Melon Ithanon Hidroponik, 0.820 x Melon Sweet Hamigua Premium Hidroponik, 1 x Kelengkeng Gold 500g",NA,Closed
8/27/25 3:15 AM,1-116902,Sale,363876.56742102,0,363876.56742102,363876.56742102,QRIS,"0.190 x Ikan Belanak Banyak Telur, 0.500 x Ikan Kembung, 1 x TTS - Maling 397g SB, 1 x Jamur Champignon Putih Premium box ± 300 g, 1.100 x Pepaya California, 0.620 x Buah Naga, 0.620 x Melon Cantalope HP",NA,Closed
8/27/25 3:11 AM,1-116901,Sale,97640.7588593429,0,97640.7588593429,97640.7588593429,QRIS,"1 x Bayam pack, 1 x Kacang Panjang pack ± 250 g, 2 x Bamboe SOTO DAGING (Soto Madura), 1 x Kembang Tahu cap 3 Berlian SB",NA,Closed
8/27/25 2:55 AM,1-116900,Sale,13316.401738207787,0,13316.401738207787,13316.401738207787,Cash,1 x Pepaya Potong box ± 300 g,NA,Closed
8/27/25 2:52 AM,1-116899,Sale,796688.8273105351,0,796688.8273105351,796688.8273105351,Cash,"2.020 x Lemon Australia, 10 x Strawberry Lokal, 0.550 x Apel Fuji 88",Customer_294,Closed
8/27/25 2:46 AM,1-116897,Sale,76234.69279170968,0,76234.69279170968,76234.69279170968,Cash,"2 x Jamur King Oyster, 1 x Tauge Kedelai pack ± 200 g, 1 x Cabe Rawit Hijau pack ± 50 g",NA,Closed
8/27/25 2:23 AM,1-116896,Sale,58215.24082683027,0,58215.24082683027,58215.24082683027,Cash,"1 x Baby Sawi Sendok Organik pack ± 250g, 1 x Jamur Mini King Oyster",NA,Closed
8/27/25 2:18 AM,1-116895,Sale,42876.16095505655,0,42876.16095505655,42876.16095505655,Cash,2 x RedBoat - Pickled Lettuce Jaisim 198 g SB,NA,Closed
8/27/25 2:06 AM,1-116894,Sale,114397.89034696296,0,114397.89034696296,114397.89034696296,Debit BCA,1.200 x Pear Xiang Lie,NA,Closed
8/27/25 2:04 AM,1-116893,Sale,27980.339960195124,0,27980.339960195124,27980.339960195124,Cash,"1 x Kwetiau Basah cap Yogyakarta, 1 x Koepoe Koepoe - Perisa Vanilla 20 g",NA,Closed
8/27/25 2:02 AM,1-116892,Sale,739181.7205196992,0,739181.7205196992,739181.7205196992,Transfer,"1 x Daun Ketumbar Organik ± 50 g, 2 x Basil Leaves pack ± 50 g, 1 x Jamur Shitake Fresh pack 200 g, 2 x Jamur Enoki, 1 x Nectarine, 1 x Nanas Madu, 1 x Strawberry Lokal, 4.440 x Semangka, 1.240 x Apel Dazzle Besar",Customer_21,Closed
8/27/25 1:48 AM,1-116891,Sale,249883.06381801027,0,249883.06381801027,249883.06381801027,COD,"1.570 x Melon Ithanon Hidroponik, 1 x Tauge pack ± 250 g, 1 x Kelengkeng Gold 500g, 1 x Telurku Ayam Kampung Merah (6 butir), 1 x Ongkos Kirim",Customer_141,Closed
8/27/25 1:39 AM,1-116889,Sale,267002.71302252077,26214.81182402931,240787.90119849145,240787.90119849145,Cash,"0.260 x Lettuce Organik pack, 2 x Nanas Madu Potong box ± 250 g, 1 x Sawi Sendok pack 250 g, 1 x Timun Baby pack ± 500 g, 1 x Tomat Besar pack ± 250 g, 1 x Anggur Muscat Box WMR, 1 x Telur Healthy Egg",NA,Closed
8/27/25 1:36 AM,1-116888,Sale,24953.022960107774,2495.3022960107774,22457.720664096996,22457.720664096996,Cash,2 x Sawi Sendok pack 250 g,NA,Closed
8/27/25 1:17 AM,1-116885,Sale,58855.49937840551,0,58855.49937840551,58855.49937840551,Cash,"3 x Nanas Madu, 1 x Daun Mint Organik pack ± 25 g",NA,Closed
8/27/25 1:16 AM,1-116884,Sale,655713.5756709147,0,655713.5756709147,655713.5756709147,Debit BCA,"2 x Baby Sawi Hijau Organik ± 250 g, 2 x Pagoda Organik, 2 x Pocai pack 500g, 2 x Siomak Organik pack ± 250 g, 1 x Sawi Sendok pack ± 500g, 1 x Aqua Botol 600 ml, 1.250 x Apel Royal Gala JUMBO, 0.460 x Apel Envy, 0.570 x Pear Forelle",NA,Closed
8/27/25 1:04 AM,1-116883,Sale,17601.45440348424,0,17601.45440348424,17601.45440348424,Cash,1 x Sawi Sendok Hidroponik pack ± 250 g,NA,Closed
8/27/25 1:03 AM,1-116882,Sale,100756.32791291224,0,100756.32791291224,100756.32791291224,Cash,"1 x Baby Roman Hidroponik +/- 250 g, 2 x Kale Organik pack ± 100 g, 1 x Sawi Pahit OR ± 250g, 0.430 x Kembang Kol",NA,Closed
8/27/25 1:02 AM,1-116881,Sale,42793.7369546853,0,42793.7369546853,42793.7369546853,COD,"1 x Roman Organik pack ± 250 g, 1 x Luncang +/- 200 g, 1 x Ongkos Kirim",Customer_46,Closed
8/27/25 12:47 AM,1-116880,Sale,390950.28410709,0,390950.28410709,390950.28410709,Debit BCA,"0.870 x Jeruk Honey Murcot Premium JUMBO, 1.080 x Anggur Muscat Premium Bunch",NA,Closed
8/27/25 12:45 AM,1-116879,Sale,33371.675831847824,0,33371.675831847824,33371.675831847824,Cash,0.270 x Zukini Organik,NA,Closed
8/27/25 12:44 AM,1-116878,Sale,39003.898487845436,3333.666537422687,35670.23195042275,35670.23195042275,Cash,"0.570 x Lobak Putih, 2 x Daun Bawang Lumpia pack ± 50 g, 1 x Kucai pack ± 100 g",NA,Closed
8/27/25 12:26 AM,1-116877,Sale,87081.25841803849,18287.064267788082,68794.1941502504,68794.1941502504,Cash,1 x Anggur Muscat Box WMR,NA,Closed
8/27/25 12:25 AM,1-116876,Sale,21287.0985630434,0,21287.0985630434,21287.0985630434,Cash,1 x Kelapa Muda Lokal satuan,NA,Closed
8/27/25 12:18 AM,1-116875,Sale,119607.38482698798,0,119607.38482698798,119607.38482698798,Transfer,"0.880 x Kyuri Organik pack satuan, 1 x Ongkos Kirim",Customer_410,Closed
8/27/25 12:07 AM,1-116874,Refund,-856636.9529580697,-102796.43435496837,-753840.5186031014,-753840.5186031014,Cash,15 x Telur Healthy Egg,Customer_50,Closed
8/27/25 12:05 AM,1-116873,Sale,63698.490270995535,0,63698.490270995535,63698.490270995535,Cash,"1 x Kangkung Organik pack ± 250g, 1 x Tauge pack ± 250 g, 1 x Tomat Besar pack ± 500 g",NA,Closed
8/26/25 11:33 PM,1-116872,Sale,93839.26491759717,7471.27905394882,86367.98586364836,86367.98586364836,Cash,"0.920 x Buah Naga, 1 x Baby Sawi Sendok Organik pack ± 250g, 1 x Cuciwis Organik pack ± 250 g, 1 x Pocai Baby Organik 250g",NA,Closed
8/26/25 11:26 PM,1-116871,Sale,745048.9572656807,89405.87487188168,655643.082393799,655643.082393799,Cash,15 x Telur Healthy Egg,Customer_50,Closed
8/26/25 11:18 PM,1-116870,Sale,4186.914938967675,0,4186.914938967675,4186.914938967675,Cash,1 x VIT Botol 550 ml,NA,Closed
8/26/25 11:09 PM,1-116869,Sale,606896.5786772058,0,606896.5786772058,606896.5786772058,Cash,"1 x Sugar Plum Box, 2.130 x Apel Dazzle Besar, 1.370 x Pepaya California",NA,Closed
8/26/25 11:03 PM,1-116868,Sale,174767.13259972166,0,174767.13259972166,174767.13259972166,QRIS,1.060 x Jeruk Honey Murcot Premium JUMBO,NA,Closed
8/26/25 10:49 PM,1-116867,Sale,312702.4110085331,0,312702.4110085331,312702.4110085331,Transfer,"1 x ""Ayam Kampung ± 1,2 kg"", 0.270 x Zukini Organik",Customer_240,Closed
8/26/25 10:46 PM,1-116866,Sale,58677.72853905335,0,58677.72853905335,58677.72853905335,QRIS,"2.160 x Semangka, 1 x Cabe Rawit Merah pack ± 50 g",NA,Closed
8/26/25 10:44 PM,1-116865,Sale,240873.57216743985,0,240873.57216743985,240873.57216743985,QRIS,"0.640 x Buah Naga, 0.560 x Apel Fuji 88, 0.730 x Jeruk Siam Madu, 0.600 x Pear Century DIF, 0.620 x Buah Naga, 1 x Biaya Packing",NA,Closed
8/26/25 10:42 PM,1-116864,Sale,41266.42483205069,0,41266.42483205069,41266.42483205069,Cash,0.580 x Jeruk Siam Madu,NA,Closed
8/26/25 10:34 PM,1-116863,Sale,49331.569416914135,0,49331.569416914135,49331.569416914135,Cash,2 x Kelapa Muda Lokal satuan,NA,Closed
8/26/25 10:13 PM,1-116862,Sale,142933.03492828272,0,142933.03492828272,142933.03492828272,QRIS,1 x Jeruk Wogan Yuji Bag,NA,Closed
8/26/25 10:08 PM,1-116861,Sale,82956.53083745856,0,82956.53083745856,82956.53083745856,QRIS,"2 x Tempe, 1 x Pepaya Potong box ± 300 g, 1 x Nanas Madu Potong box ± 250 g, 1 x Bamboe BALADO, 1 x Bumbu Dapur paketan",NA,Closed
8/26/25 10:06 PM,1-116860,Sale,26265.539053827524,0,26265.539053827524,26265.539053827524,Cash,"0.190 x Selada Keriting Hidroponik pack, 1 x Sereh",NA,Closed
8/26/25 10:00 PM,1-116859,Sale,422454.7098996118,6670.337524730712,415784.37237488106,415784.37237488106,Cash,"2 x Wagyu Steak +/-200g Meltique, 1 x Telur Healthy Egg",NA,Closed
8/26/25 9:47 PM,1-116858,Sale,183780.85634903982,71061.93112162873,112718.92522741109,112718.92522741109,Cash,"2 x Kelapa Muda Lokal satuan, 1 x Kangkung pack, 0.210 x Lettuce Organik pack, 1 x Mixed Mushroom 400 g",NA,Closed
8/26/25 9:32 PM,1-116857,Sale,25953.488487750292,14058.139597531408,11895.348890218884,11895.348890218884,Cash,1 x Baby Buncis Organik pack ± 250 g,NA,Closed
8/26/25 9:31 PM,1-116856,Sale,357927.7526702499,0,357927.7526702499,357927.7526702499,Transfer,"0.430 x Fillet Salmon Trout Norwegian, 0.300 x Lemon Australia, 1 x Jeruk Nipis pack ± 150 g",Customer_58,Closed
8/26/25 9:26 PM,1-116855,Sale,462818.4061835753,0,462818.4061835753,462818.4061835753,Cash,"1.060 x Jeruk Siam Madu, 1 x Roman Organik pack ± 250 g, 1 x Filippo Berio - Pure Olive Oil 250 ml, 0.590 x Apel Dazzle JUMBO",NA,Closed
8/26/25 9:23 PM,1-116854,Sale,909083.4752204502,5489.350384334102,903594.1248361161,903594.1248361161,Debit BCA,"2 x Cabe Rawit Merah pack ± 100 g, 3 x Tempe, 2 x Yun Yi - Hans Tahu Putih (isi 10), 1 x Buncis pack ± 500 g, 1 x Buncis pack ± 250 g, 1 x Udang Vaname size L ± 500 g, 3 x Tomat Besar pack ± 500 g, 3 x Bayam Hijau Organik ± 250g, 3 x Kangkung Organik pack ± 250g, 2 x Luncang +/- 200 g, 1 x Seledri pack ± 50g, 2 x GF - Corn Kernel 500 g, 0.260 x Brokoli, 0.420 x Kubis pack, 0.300 x Lemon Australia, 1.120 x Bawang Bombay, 2.100 x Jeruk Honey Murcot Premium JUMBO",Customer_76,Closed
8/26/25 9:16 PM,1-116853,Sale,221565.84110693075,0,221565.84110693075,221565.84110693075,QRIS,0.200 x Fillet Salmon Trout Norwegian,NA,Closed
8/26/25 9:15 PM,1-116852,Sale,55065.94647327438,0,55065.94647327438,55065.94647327438,QRIS,"1 x Yun Yi - Prima Tahu Kuning (isi 4), 1 x Kucai pack ± 100 g",NA,Closed
8/26/25 9:14 PM,1-116851,Sale,976037.2634322848,7836.06014912948,968201.2032831553,968201.2032831553,Debit BCA,"1 x Yakult Light, 2 x Buah Naga Potong box ± 250 g, 2 x Pepaya Potong box ± 300 g, 1 x Udang Laut Jumbo ± 500 g, 1 x Baby Cumi box ± 500 g, 1 x Cocon - Yogo Ice 450 ml (isi 10) SB, 3 x Cocon Mini Pudding pcs, 1 x Totole - Kaldu Jamur 80 g SB, 2 x Tempe, 0.600 x Kisi Kembang Lokal, 0.210 x Fillet Salmon Trout Norwegian",NA,Closed
8/26/25 9:10 PM,1-116850,Sale,26156.215334055014,0,26156.215334055014,26156.215334055014,Debit BCA,0.200 x Lemon Australia,NA,Closed
8/26/25 9:09 PM,1-116849,Sale,97781.50996048702,0,97781.50996048702,97781.50996048702,Cash,1.110 x Pear Xiang Lie,NA,Closed
8/26/25 9:09 PM,1-116848,Sale,4100.330365356058,0,4100.330365356058,4100.330365356058,Cash,1 x VIT Botol 550 ml,NA,Closed
8/26/25 9:08 PM,1-116847,Sale,349819.1736374167,0,349819.1736374167,349819.1736374167,Transfer,3.050 x Jeruk Wogan Premium,Customer_143,Closed
8/26/25 9:07 PM,1-116846,Sale,103221.95347212255,0,103221.95347212255,103221.95347212255,Cash,4 x Siomak Organik pack ± 250 g,NA,Closed
8/26/25 9:05 PM,1-116845,Sale,423187.21147845034,0,423187.21147845034,423187.21147845034,Transfer,"2 x Kangkung Organik pack ± 250g, 1 x Siomak Organik pack ± 250 g, 0.730 x Brokoli, 1 x Baby Sawi Sendok Organik pack ± 250g, 1 x Wortel pack ± 500 g, 3 x Jamur Enoki, 0.460 x Kembang Kol, 10 x Kong Kee - Tahu Telur Ayam",Customer_93,Closed
8/26/25 9:03 PM,1-116844,Sale,76929.02286322787,0,76929.02286322787,76929.02286322787,QRIS,"1 x Tahu, 1 x Jamur Enoki, 0.400 x Lemon Australia",NA,Closed
8/26/25 7:06 PM,1-116843,Sale,99310.7148213312,0,99310.7148213312,99310.7148213312,Cash,2 x Telur Healthy Egg,NA,Closed
8/26/25 6:41 PM,1-116842,Sale,95917.51380788628,0,95917.51380788628,95917.51380788628,Cash,0.810 x Lemon Australia,Customer_147,Closed
8/26/25 6:40 PM,1-116841,Sale,22128.684842493385,5532.171210623346,16596.51363187004,16596.51363187004,QRIS,"1 x Wortel Baby pack ± 500g, 1 x Baby Sawi Hijau Organik ± 250 g",NA,Closed
8/26/25 6:31 PM,1-116840,Sale,398869.4983989978,0,398869.4983989978,398869.4983989978,Cash,"0.540 x Kisi Kembang Lokal, 0.470 x Apel Envy, 1 x Melon Sweet Hami Potong, 1 x Daun Bawang Lumpia pack ± 50 g, 1 x Naibai Hidroponik, 1 x Bamboe NASI GORENG, 1 x Bamboe NASI GORENG PEDAS",NA,Closed
8/26/25 5:57 AM,1-116839,Sale,203011.54111262877,0,203011.54111262877,203011.54111262877,Cash,"2 x Wortel pack ± 1 kg, 1 x Wortel pack ± 500 g, 0.390 x PEAR Golden Wang Shan PREMIUM, 1 x Dali Chrysanthemum Madu SB",NA,Closed
8/26/25 5:34 AM,1-116838,Sale,557167.9443037137,0,557167.9443037137,557167.9443037137,Transfer,"1 x Unagi, 1 x CP - Fillet Paha 1.000, 1 x Kembang Tahu Lembaran (Tanpa Pengawet), 1.050 x Ayam Kampung Frozen",Customer_24,Closed
8/26/25 5:28 AM,1-116837,Sale,90223.18250567652,0,90223.18250567652,90223.18250567652,QRIS,"0.470 x Ikan Kembung, 1 x Wortel pack ± 500 g, 0.420 x Labu Siam, 1 x Tempe",NA,Closed
8/26/25 5:25 AM,1-116836,Sale,112392.06447824836,2341.501343296841,110050.56313495152,110050.56313495152,QRIS,"3 x Selada Keriting pack ± 250g, 1 x Melon Sweet Hami Potong",NA,Closed
8/26/25 5:05 AM,1-116835,Sale,635401.9119020086,10727.564746397547,624674.347155611,624674.347155611,Cash,"0.940 x Jeruk Siam Madu, 0.340 x Terong Ungu Super, 1 x Kangkung pack, 1 x Sawi Hijau pack, 1 x Sawi Sendok pack 250 g, 1 x Jagung Manis pack isi 2, 0.550 x Lobak Putih, 1 x Cabe Rawit Merah pack ± 100 g, 1 x Sayur Asin 250 g, 1 x Kerang Batik/Ece box 1 kg, 1 x Udang Vaname size L ± 500 g, 2 x Telur Healthy Egg, 1 x LKK - Kecap Asin Premium 500 ml, 1 x LKK - Saus Tiram 255 g, 1 x Anggur Muscat pack",NA,Closed
8/26/25 5:02 AM,1-116834,Sale,75372.44727343088,0,75372.44727343088,75372.44727343088,Cash,0.620 x Lemon Australia,NA,Closed
8/26/25 4:49 AM,1-116833,Sale,4121.107351500541,0,4121.107351500541,4121.107351500541,Cash,1 x VIT Botol 550 ml,NA,Closed
8/26/25 4:47 AM,1-116832,Sale,6962.532198056579,0,6962.532198056579,6962.532198056579,Cash,1 x Sawi Hijau pack,NA,Closed
8/26/25 4:42 AM,1-116831,Sale,449890.8081126865,0,449890.8081126865,449890.8081126865,Debit BCA,"5 x Kucai pack ± 100 g, 1 x Cabe Rawit Hijau pack ± 50 g, 1 x Cabe Besar Merah pack ± 100 g, 5 x Bayam pack, 8 x Daun Bawang Lumpia pack ± 50 g, 0.940 x Apel Granny Smith JUMBO, 1.150 x Anggur Muscat Premium Bunch",NA,Closed
